Trace,IPC,Loads,Stores,Load Misses,Store Misses
621,0.780572,9272584,5481993,7979879,4339070
622,0.801395,9161500,5398613,6997704,3652702
623,0.909024,9190150,3839521,7879121,2653555
624,0.749523,9348186,5515167,7708514,4108034
625,0.76291,9145039,5369877,7403904,3899479
626,0.926222,9221603,3841622,7945834,2685784
627,0.744324,9364419,5537619,7628350,4038409
628,1.05296,9693479,5209304,7922471,3549142
629,0.803332,9274013,5480263,7974856,4331562
630,0.88,9778889,5671287,8589381,4630592
631,0.763015,9134599,5362366,7375545,3883117
632,0.846733,9769866,5658215,8579691,4614355
633,0.763309,9147359,5370502,7415589,3907013
635,1.03976,9680415,5205102,7920381,3555082
636,0.834167,9740718,5655556,8570974,4630929
637,0.33055,8292701,4942907,6725441,3472845
638,0.916737,9216727,3842594,7939781,2686065
639,0.746513,9338411,5511305,7685250,4094126
640,0.761056,9144143,5367810,7391877,3889242
641,0.869894,9278328,4026588,7839111,2715025
642,0.911499,9191235,3835907,7893925,2661302
643,0.750246,9380444,5548591,7670364,4061180
644,0.753502,9375004,5574389,7686261,4048143
645,0.82085,9001525,5095475,8533425,4662540
646,0.803659,9158686,5393879,6980980,3638906
647,0.764897,9355754,5561601,7693734,4063536
648,0.792989,9274049,5486437,7982267,4343701
649,0.774987,9158484,5381048,7400110,3890282
650,0.330411,8283849,4947406,6723003,3478162
651,0.77987,9780959,5653427,8592925,4613809
652,0.818545,8998046,5090641,8538796,4664818
653,0.742156,9370476,5537787,7663371,4060852
654,0.82229,8999930,5091137,8537826,4663108
655,0.748912,9360192,5529335,7689143,4086805
656,0.752038,9344242,5511859,7696232,4101866
657,0.772738,9139051,5365830,7388744,3888483
658,0.797165,9276170,5483133,7974083,4330948
659,0.770718,9354840,5559888,7675387,4049469
660,0.755818,9153196,5376580,7383174,3877596
661,0.774083,9375807,5573008,7694151,4054665
662,0.90678,9216182,3915820,7885960,2705186
664,0.913985,9194475,3852257,7879255,2660304
665,0.744069,9331408,5505440,7733104,4139007
666,0.802878,9158001,5396253,6996547,3652280
667,0.788589,9274521,5486072,7982706,4343529
668,0.752205,9362769,5566668,7708116,4072068
669,0.829059,9352474,4107071,7852252,2732024
670,0.797682,9168392,5405917,7000139,3650714
671,0.336405,8194321,4919119,6750113,3537283
672,0.785071,9274701,5484462,7976907,4336294
673,0.746653,9734487,5653006,8573009,4635507
674,0.766993,9138100,5363391,7371282,3874604
675,0.921487,9222609,3853641,7940128,2691506
676,0.335524,8192772,4918970,6752066,3540427
677,0.809529,9159157,5394564,6996475,3651295
678,0.784936,9273724,5478120,7970072,4324551
679,0.784882,9271069,5480604,7976239,4335834
680,0.818069,8998295,5091427,8537314,4664249
681,0.808941,9155044,5391775,6981074,3641848
682,0.764478,9366171,5572547,7705585,4071133
683,0.796459,9272709,5481631,7975590,4334917
684,0.760783,9141320,5366608,7388638,3886885
685,0.919414,8510876,5203129,7833603,4596839
686,0.799146,9167451,5404382,7028923,3672536
687,0.763604,9147419,5370186,7400272,3894536
688,0.880274,9783831,5675156,8610521,4650355
689,0.800199,9167481,5402536,7024486,3671321
690,0.784409,9275786,5482350,7973525,4330165
691,0.807284,9272394,5479128,7973647,4330590
692,1.05069,9687234,5208155,7922517,3553939
693,0.780219,9364498,5569806,7702157,4068764
694,0.787854,9270514,5482243,7977495,4338808
695,0.807352,9168729,5401519,7018895,3665593
696,0.75979,9139636,5366907,7389827,3889852
697,0.922456,9232578,3869493,7939304,2696443
698,0.799289,9160194,5398610,7009173,3659819
699,0.750657,9372200,5576250,7714442,4078157
700,0.757423,9371371,5542477,7661114,4059531
701,0.807287,9161602,5398707,7006697,3659344
702,0.846875,9282128,3968457,7898314,2706533
703,0.800279,9275553,5485656,7978659,4338607
704,0.694053,10453812,4798812,8223175,2733672
705,0.820934,8996665,5088133,8539468,4664031
706,0.658256,10566013,4989087,8149718,2741197
707,0.79823,9165033,5400223,6978494,3634526
708,0.766893,9359119,5563181,7694601,4063794
709,0.802692,9274033,5485330,7980298,4340647
710,1.03726,9686558,5208238,7918756,3550981
711,0.802845,9275833,5483743,7970020,4331352
712,0.767211,9355365,5562459,7691431,4062849
713,0.747729,9324267,5496474,7755911,4157410
714,0.770261,9156474,5378430,7384406,3877455
715,0.650915,10563502,4988639,8181383,2762927
716,0.747397,9401386,5568308,7600289,3992672
717,0.329146,8257612,4922475,6735831,3491829
718,0.881501,9782431,5669673,8597533,4633854
719,0.750977,9416178,5579378,7570752,3965983
720,1.04634,9691877,5208472,7918980,3546488
721,0.767873,9154437,5374710,7419125,3905957
722,0.769918,9348760,5557651,7675531,4053230
723,0.806017,9274860,5485004,7977329,4337119
724,0.765122,9147617,5374149,7373969,3872947
725,0.766675,9154359,5377739,7396215,3894816
726,1.35156,7430970,4416410,6565222,3593796
727,0.865599,9270916,4021052,7825121,2702930
728,0.74056,9418086,5589140,7567980,3961533
729,0.75951,9141983,5366458,7388824,3885673
730,0.756475,9415791,5582009,7600090,3986230
731,0.777805,9369295,5567256,7665973,4029532
732,0.855878,9806213,5667839,8603774,4612658
733,0.79867,9153875,5394270,6990825,3648641
734,0.787381,9272805,5484483,7987072,4348009
735,0.795518,9175363,5411927,7052749,3689788
736,1.35876,7043765,4411476,5651949,3057091
737,0.751842,9182251,5403101,7358708,3845848
738,0.336504,8197096,4923088,6749799,3538931
739,0.814063,9002941,5096017,8537972,4665394
740,0.747373,9419201,5588652,7570035,3967903
741,0.769407,9146215,5371098,7399113,3895550
742,0.673736,10079576,5103334,7175862,2617427
743,0.681293,10473272,4846122,8179691,2727121
744,0.751351,9415169,5585802,7567708,3967374
745,0.333919,8201001,4925165,6745790,3533263
746,0.778607,9271136,5482125,7985052,4345117
747,0.762379,9140161,5366107,7390544,3892634
748,0.740232,9376072,5552502,7646458,4053437
749,0.810455,9148561,5387174,6941054,3610844
750,0.791068,9272533,5481189,7979568,4337895
751,0.756595,9371779,5547006,7624362,4032132
752,0.767363,9142653,5367692,7392633,3889935
753,0.818689,8999782,5094960,8532205,4662501
754,0.728775,9733285,5649628,8570174,4630198
755,0.878232,9782355,5672190,8602897,4640801
756,0.737773,9729571,5649196,8561323,4624503
757,0.789098,9895827,5065798,6857249,2615355
758,0.746007,9382147,5554668,7616857,4018735
759,0.770845,9374158,5574911,7675792,4039392
760,0.902976,9190431,3832852,7870645,2639750
761,0.792802,9273219,5484411,7981196,4341629
762,1.06466,9696093,5209432,7924698,3548995
763,0.765626,9153195,5375347,7371228,3866960
764,0.806003,9619561,4295019,7913767,2729306
765,0.815183,9152887,5389195,6970360,3631088
766,0.747028,9353703,5559989,7675342,4050817
767,0.334456,8210804,4930645,6747585,3531625
768,0.903654,9212317,3915189,7877415,2699500
769,0.772768,9152820,5377871,7366247,3863745
770,0.796891,9163635,5398549,6996512,3649421
771,0.852815,9311308,4019168,7894500,2725207
772,0.774079,9275418,5484690,7974388,4333578
773,0.746695,9349633,5523604,7696056,4094907
774,0.773552,9372104,5576384,7720444,4081658
775,0.79897,9169316,5404413,7020305,3666482
776,0.911804,8556342,3505984,6820234,1935619
777,0.762441,9348767,5562773,7680485,4059810
778,0.823009,9002134,5094690,8533961,4661526
779,0.775372,9363335,5566517,7665384,4032179
780,0.740901,9337003,5505988,7716627,4116011
781,0.805192,9162064,5398982,6992078,3648642
782,0.796967,9273724,5484891,7976785,4337393
